iter,reward_mean,policy_loss,value_loss,entropy,approx_kl,adv_std,clip_frac,early_stop,elapsed_min
197,-0.1503577083349228,0.0047248414158821105,3.484693422317505,-2.34519341468811,0.056398266553878786,1.0,0.08375,1,5.113221569856008
198,-0.05572039633989334,0.002737518474459648,0.8835363030433655,-2.338536205291748,0.05893450200557709,1.0,0.075625,1,5.133603314558665
199,-0.07613952457904816,0.017532816268503667,1.4124760019779206,-2.3430129432678224,0.08732081711292267,1.0000001192092896,0.145,1,5.154105321566264
200,-0.0991562083363533,-0.003111250400543213,1.6318615454435348,-2.3485923075675963,0.035799243599176404,0.9999998807907104,0.093125,0,5.17878946463267
201,-0.12708882987499237,0.006057762205600738,2.1439299392700195,-2.354206075668335,0.06071513772010803,1.0,0.0775,1,5.199497552712758
202,-0.0812326967716217,0.00918185070157051,1.2117062675952912,-2.3204081058502197,0.0626754778623581,1.0,0.068125,1,5.2199544707934065
203,-0.13656441867351532,0.0032292574644088743,2.3543366479873655,-2.3220596504211426,0.06674347877502441,1.0,0.09,1,5.240481050809224
204,-0.09822269529104233,0.0063897229731082915,1.8493409430980683,-2.321851272583008,0.07061274826526642,0.9999999403953552,0.099375,1,5.26111665169398
205,-0.17776933312416077,0.005985715389251709,3.2309981215000154,-2.3508025455474852,0.07563504338264465,1.0,0.126875,1,5.281567990779877
206,-0.039095815271139145,0.011596883311867714,0.31926412105560303,-2.3398468589782713,0.09291875898838044,1.0,0.1275,1,5.301838795344035
207,-0.13739508390426636,0.005777457505464554,2.4120448517799375,-2.3612233924865724,0.0787116265296936,0.9999999403953552,0.155,1,5.322058928012848
208,-0.0979233905673027,0.009376908726990223,2.1195967948436736,-2.3182892322540285,0.07428778648376465,0.9999999403953552,0.118125,1,5.34242380062739
209,-0.10442659258842468,0.003975874036550522,3.171026554107666,-2.3403500366210936,0.054093463122844694,1.0,0.061875,1,5.362847868601481
210,-0.10165327042341232,0.013174558728933335,1.5352561044692994,-2.327079381942749,0.07534843802452088,0.9999999403953552,0.0925,1,5.38332679271698
211,-0.13267651200294495,-0.0043730327673256394,1.7050711703300476,-2.3471074175834654,0.020649334806948902,0.9999999403953552,0.07421875,0,5.40823796192805
212,-0.06521450728178024,0.012827242463827134,0.578184368610382,-2.346711530685425,0.08784396052360535,1.0,0.101875,1,5.4288314779599505
213,-0.09765581786632538,0.008733382746577263,1.616571763753891,-2.3209035110473635,0.06757180869579316,1.0,0.088125,1,5.449484117825826
214,-0.08881395310163498,0.004996720775961876,1.8469101238250731,-2.333721733093262,0.08786270678043366,1.0,0.12875,1,5.47002713282903
215,-0.09127769619226456,0.008871129155158997,1.7815678000450135,-2.335602893829346,0.0687546530365944,0.9999999403953552,0.11625,1,5.490431070327759
216,-0.16506364941596985,0.0018050958216190337,2.7712985563278196,-2.3530832004547118,0.06145416676998138,0.9999999403953552,0.08625,1,5.511014207204183
217,-0.06930329650640488,0.0017315612733364105,1.2591513693332672,-2.317786979675293,0.05949895918369293,0.9999998807907104,0.05875,1,5.53182327747345
218,-0.07552644610404968,0.005711222067475319,0.6215528476238251,-2.33173189163208,0.07812195479869842,0.9999998807907104,0.0875,1,5.552345915635427
219,-0.08715016394853592,0.009625579863786697,1.8587203598022461,-2.340148992538452,0.08869605600833892,0.9999999403953552,0.10875,1,5.5727882544199625
220,-0.08977828174829483,0.008293916434049607,1.7743675875663758,-2.337866382598877,0.07350435733795166,0.9999999403953552,0.104375,1,5.593285703659058
221,-0.15392331779003143,0.005270322263240815,2.5093779242038727,-2.340322942733765,0.05187266230583191,1.0,0.081875,1,5.613906896114349
222,-0.13345633447170258,0.008760554045438766,2.1906458950042724,-2.329321889877319,0.06064666748046875,1.0,0.075625,1,5.634217949708303
223,-0.08747070282697678,0.013800471797585487,2.401566644906998,-2.345548448562622,0.07858672380447387,1.0,0.164375,1,5.654795388380687
224,-0.06099148094654083,0.003395421728491783,2.280907895565033,-2.3356186962127685,0.08646969437599182,0.9999999403953552,0.11875,1,5.675397022565206
225,-0.06878524273633957,0.008513725996017456,0.729001772403717,-2.33760910987854,0.09395210921764374,1.0,0.114375,1,5.696139367421468
226,-0.1167328804731369,-0.00043319851160049437,1.6150866830348969,-2.3108232593536377,0.07678974390029908,0.9999999403953552,0.110625,1,5.716598959763845
227,-0.048393990844488144,0.01117306649684906,0.3857657545804977,-2.3376030349731445,0.09752428293228149,0.9999999403953552,0.143125,1,5.737193278471628
228,-0.04780777171254158,0.007762032523751259,0.3891367143392563,-2.332444076538086,0.06802301108837128,1.0,0.12125,1,5.7577440937360125
229,-0.07536148279905319,0.0043467234447598455,2.3631733405590056,-2.347272529602051,0.07803294241428375,1.0,0.108125,1,5.778480704625448
230,-0.06414900720119476,0.01028497412800789,1.2937087166309356,-2.322933406829834,0.052991678714752195,0.9999999403953552,0.1225,1,5.799304298559824
231,-0.08825298398733139,0.0010535483062267302,2.199116765260696,-2.3482692718505858,0.050285572409629824,0.9999999403953552,0.063125,1,5.820041326681773
232,-0.04909958690404892,0.012245770171284675,0.41730800628662107,-2.3426948833465575,0.0713539743423462,1.0,0.078125,1,5.840766576925914
233,-0.0563817098736763,0.0024068735539913176,1.5474767684936523,-2.319844083786011,0.05981256186962128,1.0,0.074375,1,5.861595980326334
234,-0.3281717598438263,-0.001607434619218111,6.10418390750885,-2.3559195017814636,0.030661570727825164,1.0,0.075,0,5.88697782754898
235,-0.05465275049209595,0.0038986986875534056,0.6386047291755677,-2.331622304916382,0.07999663770198823,0.9999998807907104,0.0925,1,5.907990447680155
236,-0.15663272142410278,0.007509062290191651,2.9759645080566406,-2.3490716457366942,0.06783092498779297,0.9999999403953552,0.10625,1,5.928491683801015
237,-0.17952418327331543,-0.0014558855071663856,2.1569512259960173,-2.3481099510192873,0.03626795291900635,1.0,0.10171875,0,5.953415203094482
238,-0.12709514796733856,0.007656592279672623,2.3446026062965393,-2.3600196170806886,0.06396434843540191,1.0,0.064375,1,5.973907768726349
239,-0.07370906323194504,0.004763703495264053,1.424236500263214,-2.313794479370117,0.07006532847881317,1.0,0.08625,1,5.994426528612773
240,-0.06216403841972351,0.005911721438169479,0.508503897190094,-2.3381336879730226,0.0721223658323288,1.0,0.086875,1,6.015121046702067
241,-0.09068343788385391,0.003952696397900582,1.4587550640106202,-2.3494678020477293,0.06674956858158111,0.9999999403953552,0.080625,1,6.035854824384054
242,-0.040954649448394775,0.008352637402713298,0.40113113820552826,-2.336555366516113,0.0882946389913559,1.0,0.10875,1,6.056777620315552
243,-0.14323092997074127,0.2990999111533165,3.7216606760025024,-2.3170668697357177,0.04622711598873139,1.0,0.053125,1,6.0777664422988895
244,-0.09134653955698013,0.010511097609996795,1.642635555267334,-2.3298356342315674,0.06599615871906281,0.9999998807907104,0.063125,1,6.0989501277605696
245,-0.06996715068817139,0.005078058019280434,0.8903828024864197,-2.32379075050354,0.07391379535198211,0.9999998807907104,0.084375,1,6.120440264542897
246,-0.1008557677268982,0.003428018242120743,1.9881076622009277,-2.3326481056213377,0.0735883754491806,1.0000001192092896,0.130625,1,6.141185855865478
247,-0.09556638449430466,0.005557383000850677,1.6882765817642211,-2.348675308227539,0.0736775416135788,1.0,0.088125,1,6.161739468574524
248,-0.10014232248067856,0.004395546540617943,1.2231719541549682,-2.3496774673461913,0.0709984165430069,0.9999999403953552,0.055625,1,6.182437614599864
249,-0.048041436821222305,-0.00019245915114879608,0.39090823590755464,-2.3355039405822753,0.09361169934272766,0.9999998807907104,0.11375,1,6.202842795848847
250,-0.040288906544446945,0.01556031160056591,0.3781911796331406,-2.3435648536682128,0.08195667684078217,0.9999998807907104,0.104375,1,6.223413324356079
251,-0.16015130281448364,0.004516881257295609,1.3265396881103515,-2.3307660961151124,0.05291770279407501,0.9999999403953552,0.0675,1,6.243775570392609
252,-0.083785779774189,0.008334275037050247,1.381965515613556,-2.324607515335083,0.05349432349205017,0.9999998807907104,0.064375,1,6.264249992370606
253,-0.13073328137397766,0.008701756969094277,3.440199542045593,-2.358549337387085,0.07742843687534333,1.0,0.125,1,6.284523522853851
254,-0.14359374344348907,0.003933016285300255,2.457954454421997,-2.351477041244507,0.06186355829238892,0.9999999403953552,0.069375,1,6.304852080345154
255,-0.05421822890639305,-0.000620763748884201,0.5188981318473815,-2.350668363571167,0.11723168909549714,1.0,0.145625,1,6.325349287192027
256,-0.11990830302238464,0.005604659542441368,1.5548189771175385,-2.3298642826080322,0.0744181489944458,0.9999999403953552,0.0725,1,6.345781195163727
257,-0.10658502578735352,0.0054900947213172915,2.3422967946529387,-2.3598784828186035,0.0649390959739685,1.0,0.098125,1,6.366343235969543
258,-0.04266827180981636,0.0027957477793097494,0.43592100739479067,-2.3377347373962403,0.06562677681446076,1.0,0.103125,1,6.387098729610443
259,-0.0858488455414772,0.016252380311489106,1.7148027873039247,-2.355618143081665,0.09678665995597839,1.0,0.11375,1,6.40772621234258
260,-0.08278492093086243,0.00679168701171875,1.4373842179775238,-2.3630491065979005,0.09434725940227509,1.0,0.084375,1,6.428355944156647
261,-0.07702750712633133,0.008771520480513573,1.4371593546867372,-2.364606466293335,0.09815160691738128,1.0,0.09625,1,6.449363275369008
262,-0.14637020230293274,-0.0014520012959837914,2.8921262538433075,-2.3562884616851805,0.045744648873806,1.0,0.0878125,1,6.471211691697438
263,-0.1017242819070816,0.002748190313577652,1.5296417971452076,-2.3510182666778565,0.04547105292479197,1.0,0.09916666666666667,1,6.494582613309224
264,-0.050148896872997284,-0.0003956475853919983,0.5188233947753906,-2.3448355865478514,0.08340092092752456,0.9999998807907104,0.124375,1,6.5152741034825645
265,-0.10172033309936523,0.002525302693247795,1.6371124064922333,-2.3238283920288088,0.06802753746509552,1.0,0.07875,1,6.5359073082606
266,-0.04092451184988022,0.011158304288983345,0.3049366211891174,-2.3437502193450928,0.09488840073347092,1.0,0.108125,1,6.55661807457606
267,-0.20400558412075043,0.007383779510855675,4.225051679611206,-2.3572754001617433,0.05974946618080139,0.9999998807907104,0.1125,1,6.577292704582215
268,-0.046543266624212265,0.018400146961212158,0.37618318915367127,-2.354940538406372,0.07989956855773926,1.0,0.123125,1,6.598009848594666
269,-0.135390505194664,-0.00012708224356174468,1.8227497351169586,-2.3393866777420045,0.03370844170451164,1.0,0.0915625,0,6.622477213541667
270,-0.04877563193440437,0.006415840834379196,1.5576130843162537,-2.3508716201782227,0.052772358655929566,1.0,0.045,1,6.6430244525273645
271,-0.14072565734386444,0.0030079567432403564,3.5238025903701784,-2.355123691558838,0.05974120944738388,1.0,0.08,1,6.663391931851705
272,-0.05008704215288162,0.0030115704983472826,0.5448863744735718,-2.3398224544525146,0.09784349381923675,1.0,0.085,1,6.6841161529223125
273,-0.20389233529567719,0.00029255272820591924,4.030339274406433,-2.324975507259369,0.04122314751148224,1.0,0.1125,0,6.709161285559336
274,-0.1112886592745781,-0.008089346345514059,1.7177695247530937,-2.3121556186676027,0.03547572523355484,1.0,0.1046875,0,6.733812737464905
275,-0.07217181473970413,0.0032202135771512985,1.9211218416690827,-2.3309012031555176,0.06932907521724702,1.0000001192092896,0.06125,1,6.754486179351806
276,-0.1428750455379486,0.008721360601484776,2.845978572368622,-2.3252064990997314,0.06569355845451355,1.0,0.07875,1,6.775345150629679
277,-0.08755026757717133,-0.0019698527455329893,1.9720391488075257,-2.327059516906738,0.07305497348308564,1.0,0.1225,1,6.795836567878723
278,-0.09884818643331528,0.007976149916648865,3.3522213745117186,-2.3449323081970217,0.0746700930595398,1.0,0.105,1,6.8161850015322365
279,-0.14700306951999664,0.002305458039045334,2.4554453444480897,-2.330281963348389,0.10213752210140228,1.0,0.1325,1,6.836609268188477
280,-0.09341315925121307,0.003536872863769531,1.6354031109809875,-2.3318864727020263,0.09861022174358368,1.0,0.11125,1,6.857490956783295
281,-0.04121261462569237,0.0012387365102767944,0.3751868116855621,-2.3468321704864503,0.10237947523593903,1.0,0.145625,1,6.878103450934092
282,-0.05416262894868851,0.006728879809379577,0.5364617621898651,-2.344946413040161,0.08939082324504852,1.0,0.134375,1,6.898762687047323
283,-0.1416589468717575,0.0038988275825977328,1.677330106496811,-2.3235985469818115,0.06537378251552582,1.0,0.068125,1,6.919371136029562
284,-0.06799453496932983,-0.0020357948914170266,1.3381488013267517,-2.365289258956909,0.09238885998725892,1.0,0.085,1,6.939946548144023
285,-0.03908824175596237,-0.005371188335120678,0.3259102070331574,-2.3532012557983397,0.11190818279981612,1.0,0.14125,1,6.960725863774617
286,-0.09547333419322968,0.004994805306196213,1.3939402383565902,-2.3352474403381347,0.07860082179307938,0.9999999403953552,0.11,1,6.981418391068776
287,-0.12710526585578918,-0.001501592667773366,1.935501644015312,-2.3365431737899782,0.028292553424835207,0.9999999403953552,0.1040625,0,7.006237383683523
288,-0.23223231732845306,0.007262262180447578,4.621988253593445,-2.358105010986328,0.09093723297119141,1.0,0.139375,1,7.026852416992187
289,-0.04186134412884712,0.00047200962901115416,0.7105695086717606,-2.3588928985595703,0.09287920534610748,1.0000001192092896,0.12,1,7.047370862960816
290,-0.1910042017698288,0.0050142896175384526,3.642979774475098,-2.3707708072662355,0.07247982382774353,1.0,0.078125,1,7.067607426643372
291,-0.03773893415927887,0.00813479021191597,0.29349032521247864,-2.3569498920440672,0.09160836488008499,0.9999999403953552,0.12375,1,7.0879866003990175
292,-0.046850722283124924,0.004107136949896812,0.4067122727632523,-2.352668409347534,0.07866352885961532,0.9999999403953552,0.13,1,7.108824098110199
293,-0.08535504341125488,0.007307648435235023,1.3688280934095383,-2.377263069152832,0.1258096605539322,1.0,0.1975,1,7.129219913482666
294,-0.03759578615427017,0.00795097030699253,0.30388104140758515,-2.354077920913696,0.10533036231994629,1.0,0.12125,1,7.149653661251068
295,-0.07785773277282715,0.005416191071271896,1.1415006311237812,-2.3365749168395995,0.07425200819969177,0.9999999403953552,0.095625,1,7.170036900043487
296,-0.22815391421318054,-0.007878377418965101,4.284207404851913,-2.347924108505249,0.035880579352378844,1.0,0.08046875,0,7.194478352864583
297,-0.1865137666463852,0.006100674234330654,4.899898552894593,-2.3393967723846436,0.04669884979724884,0.9999999403953552,0.06375,1,7.215074209372203
298,-0.1313282549381256,0.007153515443205833,2.6939043378829957,-2.352361068725586,0.06237157464027405,0.9999998807907104,0.100625,1,7.235634311040243
299,-0.05065705627202988,0.006698860675096512,0.586559042930603,-2.341791048049927,0.0830019024014473,1.0,0.098125,1,7.2562432010968525
300,-0.18929578363895416,0.005875822156667709,3.6908672428131104,-2.316365909576416,0.055005311369895935,1.0,0.066875,1,7.276865315437317
301,-0.10436400026082993,-0.0016193868219852448,2.427973253726959,-2.349080171585083,0.04563907980918884,1.0,0.085,1,7.297188997268677
302,-0.07209751754999161,0.010564367324113845,1.160910274386406,-2.3733700847625734,0.1018554800748825,0.9999999403953552,0.121875,1,7.317807432015737
303,-0.035284534096717834,0.012590709775686264,0.2369280695915222,-2.3558592414855957,0.10178804039955139,0.9999999403953552,0.123125,1,7.338592525323232
304,-0.07553453743457794,0.00971368320286274,1.0869023194909095,-2.349441633224487,0.09424841344356537,1.0,0.098125,1,7.359470625718434
305,-0.08215704560279846,0.00862712986767292,1.9970087224245072,-2.3544954872131347,0.08753013402223588,1.0,0.105,1,7.380086755752563
306,-0.12304443120956421,-0.0067327620554715395,1.6272889804840087,-2.321075119972229,0.029784198254346847,1.0,0.1221875,0,7.404952971140544
307,-0.08303513377904892,0.005650858916342258,1.9572950839996337,-2.3584482574462893,0.07829064428806305,1.0,0.096875,1,7.425575812657674
308,-0.18818256258964539,0.013694281652569772,5.75566520690918,-2.341520700454712,0.08490182369947434,1.0,0.136875,1,7.446348718802134
309,-0.12781336903572083,0.004071816205978394,2.0492639577388765,-2.3297902965545654,0.06008110493421555,1.0,0.061875,1,7.466814013322194
310,-0.11960486322641373,-0.0023534622602164744,1.6115514594316482,-2.3151313877105713,0.024853846579790114,1.0,0.04921875,0,7.491696850458781
311,-0.07946731150150299,0.00408338762819767,1.6486920404434204,-2.3194394397735594,0.07959088236093521,1.0,0.108125,1,7.512426650524139
312,-0.11456149816513062,0.007802828699350357,3.222983732223511,-2.3318271255493164,0.06311488091945648,1.0,0.066875,1,7.533414085706075
313,-0.0720396414399147,0.005492315515875816,1.1143027678132058,-2.333652057647705,0.08528524935245514,0.9999998807907104,0.1275,1,7.554033613204956
314,-0.11518985778093338,0.0004547958821058273,2.9340799605846404,-2.3437321853637694,0.06396564662456512,1.0,0.084375,1,7.574548796812693
315,-0.12619280815124512,0.008778030052781105,2.3735090112686157,-2.3397174739837645,0.07750532507896424,0.9999999403953552,0.0975,1,7.5951150019963585
316,-0.034239646047353745,0.004827594086527824,0.21088021755218506,-2.343165760040283,0.09402496993541717,1.0,0.143125,1,7.615603534380595
317,-0.10111111402511597,0.005406754389405251,2.2408593142032625,-2.3438955974578857,0.0747603279352188,1.0,0.070625,1,7.635845800240834
318,-0.1593788117170334,0.008861940056085586,2.903026475906372,-2.3511980533599854,0.08147667646408081,1.0,0.151875,1,7.656249356269837
319,-0.05503020063042641,0.0035147523880004884,1.0369143623113632,-2.339567108154297,0.07865769565105438,0.9999999403953552,0.08625,1,7.676610179742178
320,-0.1663391888141632,-0.002386195473372936,1.3205378052592278,-2.3347689056396486,0.04418192267417908,0.9999998807907104,0.14546875,0,7.701641805966696
321,-0.05589525029063225,0.0025711579620838164,1.0603481370210648,-2.330262460708618,0.09026915162801742,0.9999999403953552,0.11875,1,7.721867064634959
322,-0.04940526559948921,0.0010511939972639084,0.5331874561309814,-2.3428821182250976,0.1091790372133255,1.0,0.1225,1,7.742171124617259
323,-0.033600326627492905,0.014856707826256752,0.17563493877649308,-2.346240463256836,0.09096652805805207,1.0,0.120625,1,7.76276334921519
324,-0.11520203948020935,0.017166928797960283,2.072368220090866,-2.3516650867462157,0.06070871710777283,0.9999998807907104,0.071875,1,7.783122154076894
325,-0.07602714002132416,-0.002978059872984886,1.047315706461668,-2.3395011234283447,0.0846879380941391,1.0,0.130625,1,7.803552540143331
326,-0.13263188302516937,0.0004198295623064041,1.4252674090862274,-2.3413854312896727,0.07050105154514313,1.0,0.089375,1,7.823852491378784
327,-0.03471965342760086,0.004464206919074058,0.17484451234340667,-2.3448194694519042,0.09015256822109223,0.9999999403953552,0.12875,1,7.844256973266601
328,-0.08615076541900635,0.006061348170042038,1.4054050487279892,-2.363179979324341,0.10013575851917267,1.0,0.13375,1,7.864632133642832
329,-0.19634391367435455,0.00954956941306591,4.173509502410889,-2.342196674346924,0.08150827974081039,1.0,0.114375,1,7.884797775745392
330,-0.05578843131661415,0.0038790277391672133,1.5634320545196534,-2.3451074028015135,0.08750748723745345,0.9999999403953552,0.099375,1,7.905062238375346
331,-0.03154462203383446,0.0022452600300312043,0.7635847872495651,-2.34202094078064,0.08920719265937806,1.0,0.113125,1,7.9253555615743005
332,-0.07283830642700195,0.005332070142030716,1.5374615877866744,-2.3493914222717285,0.08971555948257447,0.9999998807907104,0.228125,1,7.945650887489319
333,-0.04323025792837143,0.008618366047739983,0.23299667954444886,-2.3410094356536866,0.11326113879680634,1.0,0.1625,1,7.9659603635470075
334,-0.08236642926931381,0.0033804845809936525,1.094572443664074,-2.355140218734741,0.1141181641817093,0.9999999403953552,0.248125,1,7.986285865306854
335,-0.11463885009288788,0.006729068830609321,2.09331495821476,-2.3467186546325682,0.06833347380161285,1.0,0.081875,1,8.00682327747345
336,-0.09551959484815598,0.005346186012029647,1.8744939327239991,-2.328149061203003,0.04968631505966187,1.0,0.04625,1,8.027593847115835
337,-0.2410852313041687,-0.0037476574163883922,2.748114065527916,-2.3193850040435793,0.024969842433929443,1.0,0.075625,0,8.05247551202774
338,-0.14413656294345856,-0.00371014547534287,2.2337833786010743,-2.336368944644928,0.0462185837328434,1.0000001192092896,0.11578125,1,8.077246960004171
339,-0.02904905565083027,0.0015952220559120177,0.8954515665769577,-2.3491262722015382,0.09256378293037415,1.0,0.085625,1,8.098053542772929
340,-0.10101857781410217,0.002885918840765953,1.3389003658294678,-2.3355495357513427,0.046981216073036194,1.0,0.054375,1,8.118762636184693
341,-0.029804706573486328,-0.0038449691236019136,0.17365143120288848,-2.3345586967468264,0.09437034815549851,1.0,0.1275,1,8.139461727937062
342,-0.133895143866539,0.010103553831577301,2.0638980066776274,-2.3467658710479737,0.07757652819156646,0.9999999403953552,0.086875,1,8.160198505719503
343,-0.10114013403654099,0.003924292996525764,2.5904500794410708,-2.3312727928161623,0.08270928800106049,1.0,0.108125,1,8.180901714166005
344,-0.033600177615880966,0.0048613041639328,0.20317168772220612,-2.341941862106323,0.07460568487644195,1.0,0.145625,1,8.201728018124898
345,-0.042035333812236786,0.0108784868568182,0.4352224862575531,-2.3316589641571044,0.08187438905239106,1.0,0.1625,1,8.22234886487325
346,-0.031535860151052475,0.008539329022169114,0.14531869888305665,-2.3453219509124756,0.09857006430625916,1.0,0.106875,1,8.243009996414184
347,-0.14852765202522278,0.006273078471422195,2.1012356060743334,-2.343012800216675,0.07088168859481811,1.0,0.095625,1,8.263834289709727
348,-0.1777140349149704,0.005652753785252571,3.950835313796997,-2.338892946243286,0.0777771681547165,1.0,0.0775,1,8.284277828534444
349,-0.28845852613449097,-0.006434813216328621,2.9100510728359223,-2.3048292207717895,0.03792700469493866,1.0,0.1128125,0,8.309067432085673
350,-0.12743322551250458,0.010329790487885475,3.1561496114730834,-2.357963228225708,0.1010598486661911,1.0,0.156875,1,8.329664889971415
351,-0.11611846834421158,0.004222537875175476,3.0295784425735475,-2.3426957893371583,0.07753115236759185,0.9999999403953552,0.1225,1,8.350080676873525
352,-0.12779611349105835,0.0007580278813838959,3.217510495185852,-2.3264727783203125,0.07343558132648469,1.0,0.0925,1,8.370592478911082
353,-0.04809468239545822,0.0005475870706140995,1.1715617096424102,-2.332684965133667,0.08757289409637452,1.0,0.11375,1,8.391224884986878
354,-0.10446199774742126,0.013368586227297783,2.567223105430603,-2.352228603363037,0.0959623235464096,1.0,0.12125,1,8.411820117632548
355,-0.02174351178109646,0.0031504669040441514,0.5740905284881592,-2.332648868560791,0.0775119537115097,0.9999999403953552,0.105,1,8.43270908196767
356,-0.4766559600830078,-0.005201251683756709,3.8129770958423617,-2.3268013119697573,0.03767169937491417,1.0,0.11234375,0,8.45747124751409
357,-0.0875958800315857,0.002606896199285984,1.5585818481445313,-2.3202501010894774,0.07071547508239746,1.0,0.109375,1,8.47794972260793
358,-0.03635961562395096,0.006176377162337304,0.22383410602808,-2.349020462036133,0.11530218839645386,0.9999998807907104,0.118125,1,8.49835472504298
359,-0.08084709197282791,0.0031126353144645693,1.6472438621520995,-2.325102195739746,0.05371760308742523,0.9999998807907104,0.060625,1,8.518847688039143
360,-0.048257939517498016,-0.0006950415670871734,1.847839287519455,-2.336084499359131,0.05072123646736145,0.9999998807907104,0.078125,1,8.539441812038422
361,-0.03527642786502838,0.00632271945476532,0.29716463208198546,-2.3500521755218506,0.10327771604061127,1.0,0.09875,1,8.560163835684458
362,-0.09898465871810913,0.005754020512104035,1.1509784877300262,-2.3346437358856202,0.0816234815120697,1.0,0.075625,1,8.580656659603118
363,-0.09710776805877686,0.010512985065579414,3.1364390563964846,-2.35982702255249,0.08959659829735755,1.0,0.08375,1,8.601150767008464
364,-0.031148944050073624,0.014274345487356186,0.3531209468841553,-2.3564738750457765,0.12310932010412216,1.0,0.159375,1,8.621691044171651
365,-0.035715341567993164,0.006281302161514759,0.30108474254608153,-2.3464910125732423,0.07516895651817322,1.0,0.11,1,8.642350788911184
366,-0.08234521746635437,0.004376644045114517,1.2709925125539303,-2.350325651168823,0.08854892134666442,1.0,0.101875,1,8.662899470329284
367,-0.13980579376220703,0.002895163744688034,2.0833918440341948,-2.3680590438842772,0.0832478505373001,0.9999999403953552,0.09125,1,8.6835546930631
368,-0.029339008033275604,-0.0004557381570339203,0.20391452074050903,-2.3476724433898926,0.0886650151014328,0.9999998807907104,0.12,1,8.704068573315938
369,-0.03538049757480621,0.0075481004267930986,1.7244961595535278,-2.353736333847046,0.06388847172260284,0.9999999403953552,0.11,1,8.724594990412394
370,-0.07717956602573395,0.007768336609005928,1.372731910943985,-2.3605832481384277,0.08514427244663239,1.0000001192092896,0.10375,1,8.745145054658254
371,-0.05948564037680626,0.0012255121394991874,1.7003402423858642,-2.3388489627838136,0.07170171797275543,0.9999999403953552,0.110625,1,8.765775175889333
372,-0.06947578489780426,0.009944387152791024,1.1983122292160988,-2.3718616008758544,0.12324717819690705,0.9999999403953552,0.111875,1,8.786296677589416
373,-0.0837971642613411,0.005248230211436749,1.7456412267684938,-2.3406895637512206,0.053194798827171326,0.9999998807907104,0.085625,1,8.806653797626495
374,-0.05484085902571678,0.006545921117067337,1.0508156183362007,-2.3488373374938964,0.0757698118686676,0.9999998807907104,0.078125,1,8.827413551012675
375,0.036915045231580734,-0.0029701036401093006,1.3692342355847358,-2.349782893657684,0.03944724678993225,1.0,0.11953125,0,8.852434023221333
376,-0.10072920471429825,-0.0025715310126543044,1.148993144631386,-2.332128028869629,0.07972201406955719,1.0,0.198125,1,8.873180520534515
377,-0.09427972882986069,0.006566674709320069,1.2822961193323135,-2.341954860687256,0.08245282053947449,1.0,0.0875,1,8.893821287155152
378,-0.05455092713236809,0.006958691105246544,0.3641473650932312,-2.352234888076782,0.09918478071689606,1.0,0.138125,1,8.91421796878179
379,-0.09477321058511734,0.000240374393761158,2.8617497873306275,-2.3609574317932127,0.06284268081188202,1.0,0.079375,1,8.935055514176687
380,-0.10303749889135361,-0.0039141570031642915,1.366225523352623,-2.3288994789123536,0.034373776763677595,1.0,0.07640625,0,8.9603497783343
381,-0.05796170234680176,0.010893933400511742,0.5506978487968445,-2.34785834312439,0.08848625004291534,0.9999999403953552,0.090625,1,8.981140836079915
382,-0.03677472472190857,0.00587015450000763,0.3507450544834137,-2.3496322441101074,0.11575494647026062,1.0,0.198125,1,9.001737729708355
383,-0.1421860158443451,0.017184616774320604,2.9363263028860094,-2.3307421875,0.05993846833705902,0.9999999403953552,0.09875,1,9.022461307048797
384,-0.03126351535320282,-0.00012985922396183014,1.3130582177639007,-2.34276930809021,0.054338067173957824,1.0,0.059375,1,9.0429514726003
385,-0.11470114439725876,0.002214256338775158,3.5517552971839903,-2.329176540374756,0.06051310181617737,0.9999999403953552,0.065625,1,9.063236848513286
386,-0.03838786855340004,0.007976268045604229,0.3193629741668701,-2.3467030811309812,0.10269247591495514,1.0,0.125,1,9.083806920051575
387,-0.06375038623809814,0.009472981467843056,1.3857364302873612,-2.3396700763702394,0.08005629301071167,1.0,0.084375,1,9.104362273216248
388,-0.027966899797320366,0.0025365261733531954,1.4644768273830413,-2.362746820449829,0.057769559025764465,0.9999999403953552,0.043125,1,9.124825902779897
389,-0.06157355010509491,0.013830096647143363,1.8254154551029205,-2.3357896518707277,0.07801192462444305,1.0,0.111875,1,9.14526111682256
390,-0.030672261491417885,0.00014516018331050873,0.12971289366483688,-2.3531704425811766,0.11307161211967469,1.0,0.1625,1,9.165831629435221
391,-0.12648846209049225,-0.010248554013669491,1.8535008363425731,-2.3567710161209106,0.03178846091032028,0.9999998807907104,0.096875,0,9.191131973266602
392,-0.03467473015189171,-0.0011762158572673797,0.31479965031147006,-2.353336296081543,0.10731374114751815,1.0,0.154375,1,9.211857426166535
393,-0.08713481575250626,0.0069435849785804745,1.3407262861728668,-2.3423072147369384,0.08622725605964661,1.0,0.136875,1,9.232437837123872
394,-0.09327109158039093,0.002876647785305977,3.655657796859741,-2.3410117340087893,0.09379326164722443,1.0,0.1,1,9.253075579802195
395,-0.07964117079973221,0.0037017542123794554,1.1784914818406105,-2.3434092712402346,0.06438963532447815,0.9999998807907104,0.08375,1,9.273977450529735
396,-0.09130114316940308,0.0023951003700494766,2.418705724477768,-2.361809940338135,0.06573110699653625,1.0,0.0725,1,9.294612081845601
